"","vectoriza"
"X550340",29.9524221105528
"X550390",31.9131087202718
"X550410",34.2520311630495
"X550490",32.1141375038712
"X550510",35.1735523516899
"X550520",39.5079914108293
"X550610",31.7687868080094
"X550620",34.9768167316554
"X550630",39.2920555017748
"X550690",33.134484219445
"X550700",33.7055946021928
"X550810",37.0233428878538
"X550820",37.1173621648963
"X550911",27.2959524232203
"X550912",27.8214919794425
"X550921",36.4705934065934
"X550922",35.1088172696868
"X550931",37.1573398413667
"X550932",36.8467200565304
"X550941",34.6609584450402
"X550942",36.2878187866308
"X550951",36.6389962087019
"X550952",34.6927538485461
"X550953",38.6626421304608
"X550959",34.4894359228105
"X550961",34.9437891533918
"X550962",32.8135589566717
"X550969",36.3392979452055
"X550991",35.788989136439
"X550992",34.5004819277108
"X550999",32.6573555476781
"X551011",35.5721544474713
"X551012",35.023165002936
"X551020",35.792093299071
"X551030",36.7454069158226
"X551090",35.4598955701533
"X551110",37.2766203385166
"X551120",38.8488733488734
"X551130",34.3769775261016
"X551211",34.3117297698589
"X551219",35.8537936267071
"X551221",36.3738663228025
"X551229",33.0028561827957
"X551291",30.9177215189873
"X551299",34.2168454935622
"X551311",37.3605916269742
"X551312",37.2689680957129
"X551313",36.1641385231826
"X551319",37.4413027916965
"X551321",36.6767883211679
"X551322",NA
"X551323",36.2763370527126
"X551329",36.0412224591329
"X551331",37.2933393884348
"X551332",NA
"X551333",NA
"X551339",34.6989659773182
"X551341",37.4665890570431
"X551342",NA
"X551343",NA
"X551349",37.2611564848089
"X551411",37.2518458781362
"X551412",35.2664968780808
"X551413",NA
"X551419",35.2868045649073
"X551421",35.9829525483304
"X551422",34.2334777227723
"X551423",30.3329746136865
"X551429",34.555037410823
"X551431",NA
"X551432",NA
"X551433",33.9315872598052
"X551439",31.4895193065406
"X551441",36.9926292629263
"X551442",32.1496270512183
"X551443",34.3495341176471
"X551449",37.6458920187794
"X551511",35.9214863102999
"X551512",34.6625067531064
"X551513",35.7553774928775
"X551519",34.5209896249002
"X551521",34.6934426229508
"X551522",36.236723652889
"X551529",35.5098993963783
"X551591",33.9275670372793
"X551592",NA
"X551599",33.8281667341157
"X551611",35.465831702544
"X551612",37.0031066822978
"X551613",35.7783027965285
"X551614",37.0499700777977
"X551621",35.7834334431312
"X551622",36.6494866529774
"X551623",35.2134841363102
"X551624",37.7580066445183
"X551631",34.4622899159664
"X551632",35.3822181297319
"X551633",34.7075404658508
"X551634",34.4351851851852
"X551641",35.6738028169014
"X551642",36.3702605321508
"X551643",36.8877405032067
"X551644",37.6562818955042
"X551691",35.2721898094127
"X551692",35.1046903460838
"X551693",33.9227021040975
"X551694",34.4309723386421
"X560110",35.2832530120482
"X560121",34.7870984591277
"X560122",36.3685529456098
"X560129",34.7883683068017
"X560130",33.055572755418
"X560210",31.7209102902375
"X560221",33.0938021022109
"X560229",34.3406263982103
"X560290",35.1137647058824
"X560300",33.4005807200929
"X560410",35.933433634236
"X560420",NA
"X560490",32.1077519379845
"X560500",34.5987458357829
"X560600",33.6594523940561
"X560710",NA
"X560721",41.7789732329569
"X560729",42.7884771279676
"X560730",NA
"X560741",34.5259019812305
"X560749",33.8958921161826
"X560750",34.3949751994824
"X560790",37.943192812716
"X560811",35.1750267134789
"X560819",35.4181663064498
"X560890",35.5681685537528
"X560900",35.1679438543247
"X570110",39.3001830190181
"X570190",34.2219399538106
"X570210",36.4790661877886
"X570220",36.4767317708333
"X570231",34.5345014601585
"X570232",32.9288651824366
"X570239",33.195927012056
"X570241",29.8005282567527
"X570242",35.9701677058697
"X570249",36.5673207277916
"X570251",NA
"X570252",NA
"X570259",30.246834264432
"X570291",33.737041241014
"X570292",34.9709330335635
"X570299",34.0915338882283
"X570310",32.5408983879732
"X570320",30.5526937618147
"X570330",34.4238900634249
"X570390",36.0111167858359
"X570410",31.6962472406181
"X570490",31.4820353779003
"X570500",39.3360290117861
"X580110",32.7137969713965
"X580121",36.2927523727351
"X580122",34.3986666666667
"X580123",36.6414868105516
"X580124",NA
"X580125",31.3023074704355
"X580126",38.2757474288448
"X580131",33.3042275172944
"X580132",34.0034198599093
"X580133",36.6368758589098
"X580134",NA
"X580135",34.2384328358209
"X580136",35.8548165137615
"X580190",35.838689217759
"X580211",32.1106979518791
"X580219",36.0043660658794
"X580220",37.8903240324032
"X580230",32.4111302352266
"X580310",NA
"X580390",41.4293235210869
"X580410",37.1781208053691
"X580421",38.9641190395671
"X580429",36.9899850203295
"X580430",35.7903692976104
"X580500",35.4074384787472
"X580610",34.8825903026359
"X580620",38.5734702573717
"X580631",37.5090879478827
"X580632",34.2624011299435
"X580639",38.2799817933546
"X580640",35.2727755905512
"X580710",40.0747173874036
"X580790",40.2659989921895
"X580810",35.4764323319913
"X580890",34.1919117647059
"X580900",33.8610764298971
"X581010",34.3988885360432
"X581091",34.7816024653313
"X581092",37.8288268156425
"X581099",38.4209597257926
"X581100",33.2782231852654
"X590110",31.6134009416878
"X590190",38.4772901428074
"X590210",36.416533933518
"X590220",34.2305036287662
"X590290",31.9958699808795
"X590310",35.6690710382514
"X590320",32.8144421906694
"X590390",33.0843303743728
"X590410",30.8608173076923
"X590491",NA
"X590492",29.1425478445776
"X590500",30.8464416972937
"X590610",33.346356833399
"X590691",29.3655097613883
"X590699",33.1342252396166
"X590700",34.1587952859013
"X590800",40.8198454981353
"X590900",32.5388075313807
"X591000",32.725
"X591110",32.4430373230373
"X591120",35.704855354424
"X591131",29.7780904059041
"X591132",31.3963452016034
"X591140",32.2092005359536
"X591190",35.3933991073526
"X600110",34.5362510797581
"X600121",36.418303030303
"X600122",34.569020797227
"X600129",35.360801899235
"X600191",38.6121181262729
"X600192",37.0531805157593
"X600199",35.611631497684
"X600210",34.8947569550596
"X600220",35.8366713681241
"X600230",37.2979612383589
"X600241",NA
"X600242",37.9221564222994
"X600243",32.2937695453452
"X600249",35.5649707381537
"X600291",32.8625352680371
"X600292",40.9361375274323
"X600293",37.9529109125372
"X600299",37.9557622052474
"X60110",32.4830103530661
"X60120",31.5605064072873
"X60210",40.9994684486294
"X60220",34.3445749576169
"X60230",31.6939054447681
"X60240",40.4556773664551
"X60291",NA
"X60299",34.247502750275
"X60310",45.3773106494356
"X60390",42.4096856810244
"X60410",NA
"X60491",40.4154129944661
"X60499",35.2228669922436
"X610110",NA
"X610120",41.6571803369235
"X610130",41.2590269666345
"X610190",32.9892283086765
"X610210",35.5481853281853
"X610220",35.6315282988093
"X610230",35.4584194625536
"X610290",34.0386602409638
"X610311",NA
"X610312",NA
"X610319",36.7430833221522
"X610321",NA
"X610322",37.5292232361451
"X610323",35.2953652547575
"X610329",36.1025268817204
"X610331",34.3332507174537
"X610332",35.7505795872208
"X610333",35.7186710825916
"X610339",36.5127328757529
"X610341",34.092400448682
"X610342",40.5222430703625
"X610343",38.0784431137725
"X610349",37.1947459702102
"X610411",NA
"X610412",NA
"X610413",36.3225749752829
"X610419",33.7051739430374
"X610421",NA
"X610422",36.205752396832
"X610423",34.9502598366741
"X610429",33.8484124792932
"X610431",31.9566004125258
"X610432",35.3688253012048
"X610433",34.5296073903002
"X610439",33.6278530563083
"X610441",31.2182249384293
"X610442",34.7824776616689
"X610443",34.7335310145857
"X610444",34.1518975480244
"X610449",35.3707528658474
"X610451",33.2695598455598
"X610452",35.2939401687548
"X610453",35.5308671559083
"X610459",28.7732904628204
"X610461",31.3095227255482
"X610462",36.6014846962083
"X610463",36.2885013301803
"X610469",34.8614870881567
"X610510",36.8889052672956
"X610520",39.4751663114383
"X610590",32.7166262482168
"X610610",34.1385548461985
"X610620",36.5578364423718
"X610690",35.7278323377544
"X610711",39.6481598776892
"X610712",38.3610075469264
"X610719",35.5868857562147
"X610721",38.8376021526809
"X610722",34.9649931224209
"X610729",36.3139257839244
"X610791",36.1461203872597
"X610792",29.4492159525867
"X610799",35.8217452300786
"X610811",35.0638302752294
"X610819",36.3682911706349
"X610821",38.0669881881718
"X610822",38.320742150333
"X610829",39.2827527792483
"X610831",35.813403706886
"X610832",36.230353381699
"X610839",37.9438055095589
"X610891",36.8975293883244
"X610892",36.5981267641776
"X610899",34.8503436211421
"X610910",40.9152666863847
"X610990",39.7532973725422
"X611010",33.2009734991887
"X611020",40.9822353136409
"X611030",41.3567651423175
"X611090",37.5237155012545
"X611110",NA
"X611120",36.62203125
"X611130",35.4849712262063
"X611190",34.2423591782637
"X611211",35.110324754902
"X611212",35.1257950530035
"X611219",35.4714990949482
"X611220",30.4659021045164
"X611231",33.6261720817018
"X611239",38.9553653846154
"X611241",35.3844989681266
"X611249",39.5170508119434
"X611300",33.9346446057741
"X611410",NA
"X611420",33.8455563761694
"X611430",36.0738296672307
"X611490",33.367374005305
"X611511",34.3101706513836
"X611512",31.8272593896714
"X611519",33.8363168219716
"X611520",33.2183747446121
"X611591",33.2332187464192
"X611592",40.1326466239527
"X611593",38.8604066301952
"X611599",38.5014489642589
"X611610",37.114092690177
"X611691",34.843595505618
"X611692",31.9007561436673
"X611693",35.2698565993562
"X611699",35.8057573891626
"X611710",35.2846296985486
"X611720",NA
"X611780",35.58394124847
"X611790",36.2480207064555
"X620111",33.3558417663293
"X620112",33.654161063798
"X620113",32.2972315653299
"X620119",36.191186693148
"X620191",33.1640904119577
"X620192",29.7827279466271
"X620193",31.5170668058455
"X620199",36.4498763286316
"X620211",33.4924553680606
"X620212",33.4012794882047
"X620213",31.0450831899024
"X620219",36.193937007874
"X620291",32.4854971016078
"X620292",32.0162779475631
"X620293",30.8289606787404
"X620299",34.3493040685225
"X620311",34.6964134425303
"X620312",35.1657103008567
"X620319",33.0553017832647
"X620321",NA
"X620322",37.5498207885305
"X620323",32.7781796502385
"X620329",36.1340891648643
"X620331",33.4745364271963
"X620332",32.6179645702057
"X620333",32.5885939234885
"X620339",34.7801482371795
"X620341",33.2909703377936
"X620342",34.9897096698666
"X620343",36.5451256897609
"X620349",36.7383613030602
"X620411",34.4631372051737
"X620412",38.1555479918312
"X620413",35.5640592212637
"X620419",33.8385363819584
"X620421",33.8515761234071
"X620422",39.7491982984293
"X620423",36.3421381267739
"X620429",37.9954926064493
"X620431",32.987213415433
"X620432",33.4275254237288
"X620433",33.6866403304004
"X620439",34.6008228605625
"X620441",33.9325674499565
"X620442",34.3023011505753
"X620443",33.4193981638898
"X620444",32.7750627615063
"X620449",34.4112211221122
"X620451",33.4386864467809
"X620452",34.8948755799241
"X620453",33.9859585958596
"X620459",34.4780675267637
"X620461",33.4943855693348
"X620462",36.2939003831418
"X620463",34.6415316001305
"X620469",36.5518337182448
"X620510",NA
"X620520",35.9828576010263
"X620530",42.7645652583931
"X620590",37.2823883021933
"X620610",33.9710799063858
"X620620",35.7494337979094
"X620630",36.04277331015
"X620640",34.3113464447806
"X620690",37.0173500979339
"X620711",37.1686351045077
"X620719",36.4568007368744
"X620721",37.5979589371981
"X620722",41.6315350187492
"X620729",38.6245764029224
"X620791",37.4045432576124
"X620792",NA
"X620799",35.3580049464139
"X620811",36.5490808823529
"X620819",37.685623255814
"X620821",37.6466272824919
"X620822",37.1044333610418
"X620829",36.1719864011656
"X620891",37.4628473543967
"X620892",37.3675649816616
"X620899",37.1449438865919
"X620910",NA
"X620920",36.9902387106584
"X620930",31.8508351293104
"X620990",36.1369835093571
"X621010",45.2991918871811
"X621020",31.9254920192159
"X621030",33.7962297670746
"X621040",31.6635126903553
"X621050",32.1453868069253
"X621111",34.7327313019391
"X621112",33.517543660694
"X621120",33.5910835478586
"X621131",NA
"X621132",36.6010397356331
"X621133",36.8235694205133
"X621139",33.318815552495
"X621141",NA
"X621142",33.4851282051282
"X621143",35.0198649409117
"X621149",33.7943542343243
"X621210",38.3810144160825
"X621220",41.6758006987917
"X621230",39.7338206099982
"X621290",37.7482357329355
"X621310",NA
"X621320",35.0344666977177
"X621390",35.8811623246493
"X621410",33.0704964539007
"X621420",33.8046324269889
"X621430",35.6550198807157
"X621440",32.8217288491855
"X621490",34.9119655581948
"X621510",34.0068601583114
"X621520",35.8037157757497
"X621590",35.7170923379175
"X621600",37.2561389759666
"X621710",37.8848450244698
"X621790",34.4573545067424
"X630110",34.5771018455229
"X630120",35.4876576505116
"X630130",34.9967260471834
"X630140",42.9899747068292
"X630190",30.6293515358362
"X630210",36.239919881564
"X630221",32.5743308080808
"X630222",37.9908539430705
"X630229",38.0818666935159
"X630231",32.6138848805515
"X630232",36.8115936826992
"X630239",34.9197695140787
"X630240",34.470258691712
"X630251",31.5648423286841
"X630252",NA
"X630253",35.6080131723381
"X630259",35.65257379153
"X630260",37.5070853778214
"X630291",34.2203155231433
"X630292",NA
"X630293",36.3273578595318
"X630299",36.0592416378316
"X630311",NA
"X630312",33.2061990860322
"X630319",36.7395190175678
"X630391",35.1086928525435
"X630392",34.256810403833
"X630399",39.3116668883863
"X630411",35.0358752997602
"X630419",34.623784901758
"X630491",33.093046492659
"X630492",33.7353176470588
"X630493",32.6209188660801
"X630499",32.5874058127018
"X630510",37.9049632006039
"X630520",31.2682567040097
"X630531",37.195617858405
"X630539",29.9760616546084
"X630590",36.5266666666667
"X630611",NA
"X630612",32.790814279984
"X630619",32.9916188575705
"X630621",NA
"X630622",32.7690272083489
"X630629",33.9741574965612
"X630631",36.9786191064807
"X630639",NA
"X630641",NA
"X630649",37.3385862393968
"X630691",NA
"X630699",34.6085080886758
"X630710",33.7840336134454
"X630720",31.5154328287606
"X630790",34.9157036346691
"X630800",31.1056148634777
"X630900",34.1289204545455
"X631010",42.9761420815678
"X631090",40.4186042229315
"X640110",34.9306293485136
"X640191",NA
"X640192",37.318088895772
"X640199",37.5341231574597
"X640211",30.4816225165563
"X640219",36.1178902530694
"X640220",40.8441362201173
"X640230",NA
"X640291",34.5152059461133
"X640299",36.3141199226306
"X640311",30.2426135343744
"X640319",37.908604815864
"X640320",36.3877849117175
"X640330",NA
"X640340",31.1838939566704
"X640351",33.8975832438238
"X640359",34.3253055204383
"X640391",32.878366094762
"X640399",32.8329134086302
"X640411",36.0746062992126
"X640419",33.9490048043926
"X640420",33.7449360258979
"X640510",38.3724480277185
"X640520",33.9803528468324
"X640590",35.1716995892822
"X640610",31.9066480381884
"X640620",33.8834874863983
"X640691",NA
"X640699",31.9830195599022
"X650100",39.9548429070997
"X650200",44.5790544041451
"X650300",NA
"X650400",38.7239775910364
"X650510",NA
"X650590",35.22152525586
"X650610",32.9828865222182
"X650691",36.7104861773117
"X650692",NA
"X650699",35.2479788439743
"X650700",31.7804375396322
"X660110",32.1211182994454
"X660191",36.291091160221
"X660199",35.016677653263
"X660200",30.2141364902507
"X660310",NA
"X660320",34.6734776725305
"X660390",33.2838506876228
"X670100",35.3267940113578
"X670210",35.9956989247312
"X670290",36.3204081632653
"X670300",36.6909214707217
"X670411",37.3676003028009
"X670419",38.0212808539026
"X670420",36.8708499335989
"X670490",47.5610212984347
"X680100",38.3445613266126
"X680210",33.4797546941248
"X680221",35.5546493070139
"X680222",NA
"X680223",38.8939778449144
"X680229",36.557930007446
"X680291",36.8745774021352
"X680292",32.4471422589762
"X680293",41.6679409993979
"X680299",38.846963630297
"X680300",36.9396964389959
"X680410",36.0861737218252
"X680421",32.3691003911343
"X680422",31.0091350826045
"X680423",34.1637779941577
"X680430",36.3788340510103
"X680510",32.8740134463607
"X680520",31.7565685570711
"X680530",33.1741618620542
"X680610",29.4668593044026
"X680620",29.6215730337079
"X680690",30.4745731707317
"X680710",32.5159340659341
"X680790",31.7599850037491
"X680800",33.0392543859649
"X680911",35.3175711936294
"X680919",32.6896078431373
"X680990",34.0867059027177
"X681011",31.0024199647089
"X681019",31.9990471763886
"X681020",NA
"X681091",31.7593497809546
"X681099",32.9204465629704
"X681110",35.3244168647126
"X681120",37.9539048894842
"X681130",NA
"X681190",34.2185023400936
"X681210",NA
"X681220",NA
"X681230",NA
"X681240",NA
"X681250",35.0733973559491
"X681260",31.5113081215127
"X681270",37.0117135905457
"X681290",35.1022684897452
"X681310",40.3872403123619
"X681390",39.7280076997113
"X681410",32.3315176151761
"X681490",32.072084295612
"X681510",31.9903474903475
"X681520",31.0757780784844
"X681591",34.2298132284792
"X681599",32.5874821377536
"X690100",35.0642100518368
"X690210",32.1414836223507
"X690220",33.6947873361049
"X690290",32.6677061469265
"X690310",33.2248314606742
"X690320",30.9380981041228
"X690390",33.3732990506329
"X690410",31.2701697655619
"X690490",35.7392956184137
"X690510",32.9959584086799
"X690590",31.9216642754663
"X690600",30.2881822183099
"X690710",34.0984569062853
"X690790",35.5805333333333
"X690810",37.7838594418186
"X690890",29.4765001195314
"X690911",35.0450961064564
"X690919",32.042638357118
"X690990",32.3603781121022
"X691010",36.0020442359249
"X691090",36.8735608999224
"X691110",35.2101650738488
"X691190",33.8075352635486
"X691200",34.2675128142543
"X691310",35.7001524390244
"X691390",35.0688419883366
"X691410",33.4443733153639
"X691490",33.5990915697674
"X700100",35.0604235423542
"X700210",31.9606765327696
"X700220",32.6900170648464
"X700231",35.4797080291971
"X700232",32.7012207527976
"X700239",35.4237257555255
"X700311",44.4514868394615
"X700319",35.7636764705882
"X700320",31.8535718475073
"X700330",29.9166605728214
"X700410",33.8029839326702
"X700490",35.101390958768
"X700510",34.6497651159267
"X700521",35.5558026407227
"X700529",31.7223774053383
"X700530",35.0259027492819
"X700600",34.21713965646
"X700711",30.9754687226213
"X700719",36.3644619234895
"X700721",32.0923886938851
"X700729",32.6265825205584
"X700800",31.6768343479654
"X700910",31.3532032520325
"X700991",32.8877662209014
"X700992",34.2181105990783
"X701010",30.816913277805
"X701090",33.456529209622
"X70110",30.4797224523612
"X701110",31.5886158886159
"X701120",33.5440310077519
"X701190",31.2448101265823
"X701200",NA
"X701310",35.6463507560424
"X701321",28.6051324503311
"X701329",35.0993625498008
"X701331",28.1294575725027
"X701332",31.5056229584694
"X701339",35.5642210427724
"X701391",31.4708949771689
"X701399",33.5132817679558
"X701400",33.352700729927
"X701510",31.9023880597015
"X701590",34.6891930323498
"X701610",36.2245614035088
"X701690",31.543673594132
"X701710",32.8652501106684
"X701720",32.0523081924577
"X701790",35.9219924164081
"X701810",31.7520757465404
"X701820",32.9141198619391
"X701890",33.178837109876
"X70190",31.7458054554812
"X701910",30.5936811054184
"X701920",30.9461666666667
"X701931",31.8864302059497
"X701932",30.0670505758638
"X701939",31.5223839662447
"X701990",32.5198074277854
"X70200",33.2343537806422
"X702000",33.6556155507559
"X70310",34.4263947672182
"X70320",37.8627914110429
"X70390",34.3084062299979
"X70410",35.0223545270726
"X70420",35.1704745905082
"X70490",33.5203009614045
"X70511",35.0080242240727
"X70519",34.0183183183183
"X70521",29.8844421344421
"X70529",33.638347826087
"X70610",32.6980423850575
"X70690",32.1562699755593
"X70700",34.7076892430279
"X70810",46.1919765427162
"X70820",34.6593481005394
"X70890",38.7052780317513
"X70910",31.9240856901801
"X70920",40.7864502889237
"X70930",39.6415712305784
"X70940",35.9601004664514
"X70951",31.5871225683256
"X70952",NA
"X70960",36.230732828556
"X70970",34.3488143631436
"X70990",40.7186641929499
"X71010",32.8522361984626
"X710110",36.3758739650414
"X710121",37.4478211335802
"X710122",34.421052631579
"X71021",31.5340210249672
"X710210",45.6813929543282
"X71022",32.4331933875623
"X710221",49.7480038658836
"X710229",32.3380967638577
"X710231",33.8208333333333
"X710239",33.959755351682
"X71029",36.7710741687979
"X71030",32.3853988048844
"X710310",45.0461057692308
"X710391",45.7455366294109
"X710399",41.3920081668368
"X71040",30.2371933174224
"X710410",36.7623717217788
"X710420",34.8498947368421
"X710490",34.0809068476249
"X710510",33.8601951219512
"X710590",34.4677672076105
"X710610",33.619101762365
"X710691",37.8032567049808
"X710692",35.5730547550432
"X710700",33.5223593964335
"X71080",37.4258831445554
"X710811",28.2376818080107
"X710812",39.792670204978
"X710813",40.0447061151791
"X71090",34.3050537501544
"X710900",45.2561326890912
"X711011",35.767937007874
"X711019",33.5931485022307
"X711021",33.6602083333333
"X711029",33.694224137931
"X711031",31.7032598714417
"X711039",32.4535247093023
"X711041",30.6402524544179
"X711049",33.9946637020567
"X71110",NA
"X711100",33.5552767421853
"X71120",35.2762237253618
"X711210",35.1272207792208
"X711220",26.6
"X711290",33.1808740601504
"X71130",NA
"X711311",35.5786029411765
"X711319",37.9901352028042
"X711320",34.7359777777778
"X71140",33.311409915892
"X711411",36.5509736646884
"X711419",33.4950819672131
"X711420",33.7061770049312
"X711510",35.9551285189718
"X711590",33.468507083182
"X711610",33.2451521298174
"X711620",36.5380552813426
"X711711",34.5288341738357
"X711719",35.2919170673077
"X711790",35.3139871924503
"X711810",30.0006878022568
"X71190",33.3935078634446
"X71210",NA
"X71220",33.5298305084746
"X71230",36.100612745098
"X71290",35.7685211410075
"X71310",35.5834995903812
"X71320",38.2051325301205
"X71331",44.0494198101197
"X71332",30.7888959123472
"X71333",34.3214795140426
"X71339",39.5228646784338
"X71340",34.3452583276682
"X71350",34.5069321082185
"X71390",43.0574024714191
"X71410",43.7524100222954
"X71420",40.1293817968061
"X71490",40.1866534194403
"X720110",33.5791753941131
"X720120",37.6256375688125
"X720130",32.8199179767601
"X720140",NA
"X720211",29.474597227426
"X720219",28.8742226782965
"X720221",36.1047541801847
"X720229",35.138871804728
"X720230",33.6093471006018
"X720241",44.9599116252335
"X720249",38.2654004954583
"X720250",48.8870509623256
"X720260",38.8688174925327
"X720270",30.1707713155421
"X720280",32.9502590673575
"X720291",30.3317486085343
"X720292",29.6303777461672
"X720293",51.0213414634146
"X720299",33.8191471215352
"X720310",37.0575566389447
"X720390",42.633755809041
"X720410",38.5692420037973
"X720421",33.4774541327785
"X720429",33.3270286307669
"X720430",36.456127610966
"X720441",31.0535491291489
"X720449",34.4689655172414
"X720450",32.6537083936324
"X720510",30.6987147987148
"X720521",30.7397587333501
"X720529",31.6714597345937
"X720610",39.1824430666508
"X720690",37.0751952108277
"X720711",32.9109931186815
"X720712",35.830876183627
"X720719",32.1210247683872
"X720720",34.7742017663044
"X720811",NA
"X720812",NA
"X720813",NA
"X720814",NA
"X720821",33.9156524995319
"X720822",33.3173688011555
"X720823",32.5063628329756
"X720824",33.6723025919229
"X720831",NA
"X720832",NA
"X720833",NA
"X720834",NA
"X720835",NA
"X720841",NA
"X720842",31.4336960672012
"X720843",31.742845825716
"X720844",31.116770018873
"X720845",32.5939898335493
"X720890",30.2370686456401
"X720911",NA
"X720912",NA
"X720913",NA
"X720914",NA
"X720921",32.8980890464933
"X720922",31.3775362318841
"X720923",31.4172315308454
"X720924",34.5448462177889
"X720931",NA
"X720932",NA
"X720933",NA
"X720934",35.6618275607959
"X720941",33.6011132115102
"X720942",32.3415237607713
"X720943",32.1395869619308
"X720944",29.0619675054488
"X720990",32.0791567601839
"X721011",33.8417897998093
"X721012",30.7920265780731
"X721020",31.5462679269883
"X721031",NA
"X721039",28.6149551683302
"X721041",43.6887795623014
"X721049",33.1787166019639
"X721050",36.885996835443
"X721060",38.6830746489283
"X721070",32.7970934102507
"X721090",33.0366653801621
"X721111",NA
"X721112",NA
"X721119",30.7888054607509
"X721121",30.0482598607889
"X721122",30.5091524728094
"X721129",31.4232982673267
"X721130",NA
"X721141",30.1330057526366
"X721149",33.4028904428904
"X721190",31.2016883336147
"X721210",34.8705481063279
"X721221",NA
"X721229",32.6748678324522
"X721230",31.5196302960903
"X721240",32.1897402256626
"X721250",31.5023579201935
"X721260",32.9609503239741
"X721310",31.3865574279723
"X721320",36.3511767925561
"X721331",29.8020217478856
"X721339",31.0811280231581
"X721341",NA
"X721349",NA
"X721350",NA
"X721410",40.2975547714778
"X721420",34.7980197389366
"X721430",40.7187043351193
"X721440",33.4250894707101
"X721450",NA
"X721460",NA
"X721510",33.7091375519179
"X721520",34.6084095801938
"X721530",NA
"X721540",32.0091445427729
"X721590",33.3192751503332
"X721610",36.1969324090121
"X721621",37.8972265472947
"X721622",38.1751976284585
"X721631",31.8093777948128
"X721632",34.6876988879384
"X721633",34.1455987170349
"X721640",33.8276496209066
"X721650",36.8658212229229
"X721660",36.3757693487374
"X721690",31.0953875656035
"X721711",31.8596586227193
"X721712",34.6048894626432
"X721713",35.9821794346579
"X721719",35.083700821444
"X721721",NA
"X721722",NA
"X721723",NA
"X721729",NA
"X721731",NA
"X721732",NA
"X721733",27.6545361577794
"X721739",37.7062075898467
"X721810",31.3761634774392
"X721890",33.4396983005538
"X721911",31.5767884322679
"X721912",32.0569907735983
"X721913",33.9845950413223
"X721914",33.0657752308182
"X721921",26.5503636555286
"X721922",28.7953352769679
"X721923",30.7694183062446
"X721924",27.0155555555556
"X721931",28.970523698069
"X721932",29.7087386511025
"X721933",30.5002783690847
"X721934",31.3785535117057
"X721935",31.4730265074279
"X721990",32.3233009708738
"X722011",30.0135237714742
"X722012",32.516
"X722020",31.9998986828774
"X722090",34.0966344746854
"X722100",32.4898954703833
"X722210",31.3169307378905
"X722220",31.8313597591571
"X722230",31.4060384870604
"X722240",32.1255906632508
"X722300",32.5840628853268
"X722410",31.3394483067952
"X722490",39.6246385633846
"X722510",32.0475358166189
"X722520",NA
"X722530",33.6095010615711
"X722540",28.937962550156
"X722550",31.9924415713575
"X722590",31.6481536189069
"X722610",30.0659296846684
"X722620",30.9703426640927
"X722691",28.7093584586068
"X722692",31.3708556149733
"X722699",32.4656174750602
"X722710",30.417218035509
"X722720",34.4808056872038
"X722790",34.2613986972917
"X722810",30.6379827852571
"X722820",28.4795406522738
"X722830",32.5156124141199
"X722840",31.5732623318386
"X722850",29.7763040974165
"X722860",33.138627675841
"X722870",37.5096795727637
"X722880",31.2749432872757
"X722910",NA
"X722920",30.4214783821478
"X722990",33.2469548133595
"X730110",33.2832242932971
"X730120",33.7143748959547
"X730210",31.7791751735402
"X730220",NA
"X730230",32.475546975547
"X730240",32.9329656862745
"X730290",32.6235675395385
"X730300",34.9767449664429
"X730410",34.0093138410752
"X730420",37.8022097678142
"X730431",30.7773791477177
"X730439",30.1243058521999
"X730441",29.8531945788964
"X730449",30.23989706443
"X730451",32.2758912248629
"X730459",33.3804749854
"X730490",33.3059208426428
"X730511",33.0995380092398
"X730512",33.0133681159421
"X730519",37.9777556920853
"X730520",41.1145623342175
"X730531",32.6945394736842
"X730539",33.6074823616784
"X730590",34.759790514984
"X730610",36.0500431965443
"X730620",38.1828763290431
"X730630",35.0917633784655
"X730640",35.434361562909
"X730650",35.6603473227207
"X730660",35.5406821733934
"X730690",38.3102548596112
"X730711",32.7176242509693
"X730719",33.9585926548921
"X730721",33.2456120527307
"X730722",33.5384885764499
"X730723",31.6940028288543
"X730729",31.5322295175564
"X730791",32.9346860908775
"X730792",42.4239254385965
"X730793",32.0759279595871
"X730799",32.6308333333333
"X730810",33.6036954585931
"X730820",33.7966739259552
"X730830",32.4305067394643
"X730840",32.981064284327
"X730890",32.0081554745792
"X730900",32.6268714307764
"X731010",32.4393683797568
"X731021",33.8164523905183
"X731029",33.4428413488115
"X731100",32.3781414300736
"X731210",32.487217630854
"X731290",34.4482705779334
"X731300",39.569716021475
"X731411",31.960204535349
"X731419",32.2054559475612
"X731420",32.3436978992998
"X731430",31.7611022364217
"X731441",34.3190773067332
"X731442",34.0133474312725
"X731449",33.1561538461538
"X731450",34.6825391422737
"X731511",33.4393760539629
"X731512",34.0338332752005
"X731519",32.9890605937373
"X731520",30.7840712003651
"X731581",36.0843716433942
"X731582",32.1794665692364
"X731589",33.799565689468
"X731590",32.3495058400719
"X731600",34.1675635276532
"X731700",35.5788683776077
"X731811",32.7212473572939
"X731812",30.2212403100775
"X731813",31.1478206334274
"X731814",31.1821632515956
"X731815",32.4559608875517
"X731816",33.3497685185185
"X731819",32.3687718073971
"X731821",32.1321359846055
"X731822",33.1532418952618
"X731823",31.9078629817049
"X731824",34.2472305389221
"X731829",32.562023653088
"X731910",NA
"X731920",NA
